Id,Label
1391,josé maría mayoral
1392,mikel egurrola
1393,sonia tamames
1394,vicente martín
1395,jenaro astray
1396,working group of the project pi1202079
1397,jessica hedge
1398,daniel j wilson
1399,mengyin lin
1400,david c k chang
1401,yundun shen
1402,yenkuang lin
1403,changping lin
1404,ijong wang
1405,lindsay e laurie
1406,hiroki kokubo
1407,masataka nakamura
1408,yumiko saga
1409,noriko funato
1410,wenjing xiong
1411,haiping dong
1412,juanjuan wang
1413,xiaoming zou
1414,qian wen
1415,wei luo
1416,sudong liu
1417,jianchun he
1418,shaoxi cai
1419,li ma
1420,renee a marcsisin
1421,eric r g lewis
1422,alan g barbour
1423,gaia rizzo
1424,mattia veronese
1425,paul expert
1426,federico e turkheimer
1427,alessandra bertoldo
1428,roberto bruni
1429,stefania taffon
1430,michele equestre
1431,paola chionne
1432,elisabetta madonna
1433,caterina rizzo
1434,maria elena tosti
1435,valeria alfonsi
1436,lara ricotta
1437,dario de medici
1438,simona di pasquale
1439,gaia scavia
1440,enrico pavoni
1441,marina nadia losio
1442,luisa romanò
1443,alessandro remo zanetti
1444,anna morea
1445,monia pacenti
1446,giorgio palù
1447,maria rosaria capobianchi
1448,maria chironna
1449,maria grazia pompa
1450,anna rita ciccaglione
1451,italian national task force on hepatitis a
1452,shahla ghanbari
1453,ali ramezankhani
1454,ali montazeri
1455,yadollah mehrabi
1456,kaymarie lamar
1457,tamari miller
1458,lisa dellefavecastillo
1459,elizabeth m mcnally
1460,cory o brant
1461,mar huertas
1462,ke li
1463,weiming li
1464,wenyu hsu
1465,chengli lin
1466,chiahung kao
1467,kavitha kothur
1468,louise wienholt
1469,esther m tantsis
1470,john earl
1471,sushil bandodkar
1472,kristina prelog
1473,fiona tea
1474,sudarshini ramanathan
1475,fabienne brilot
1476,russell c dale
1477,yong xue
1478,jon g wilkes
1479,ted j moskal
1480,anna j williams
1481,willie m cooper
1482,rajesh nayak
1483,fatemeh rafii
1484,dan a buzatu
1485,judit espanaagusti
1486,xiangang zou
1487,kim wong
1488,beiyuan fu
1489,fengtang yang
1490,david a tuveson
1491,david j adams
1492,athena matakidou
1493,scooter willis
1494,victor m villalobos
1495,olivier gevaert
1496,mark abramovitz
1497,casey williams
1498,branimir i sikic
1499,brian leylandjones
1500,yuchen han
1501,hanming huang
1502,ling sun
1503,chaoming tan
1504,min gao
1505,hong liu
1506,rining tang
1507,yanli wang
1508,bei wang
1509,kunling ma
1510,bicheng liu
1511,jiahui liu
1512,miao liu
1513,bo zheng
1514,zhongping yao
1515,jiang xia
1516,emily r mangone
1517,smisha agarwal
1518,kelly l’engle
1519,christine lasway
1520,trinity zan
1521,hajo van beijma
1522,jennifer orkis
1523,robert karam
1524,yajun mu
1525,hua bi
1526,edgar ekure
1527,gang ding
1528,nan wei
1529,ning hua
1530,xuehan qian
1531,xiaorong li
1532,guoli shi
1533,tomomi ando
1534,ryosuke suzuki
1535,mami matsuda
1536,kenji nakashima
1537,masahiko ito
1538,tsutomu omatsu
1539,mami oba
1540,hideharu ochiai
1541,takanobu kato
1542,tetsuya mizutani
1543,tatsuya sawasaki
1544,takaji wakita
1545,tetsuro suzuki
1546,hossein farasat
1547,vahid akmali
1548,mozafar sharifi
1549,inês g mollet
1550,dilipkumar patel
1551,fatima s govani
1552,adam giess
1553,koralia paschalaki
1554,manikandan periyasamy
1555,elaine c lidington
1556,justin c mason
1557,michael d jones
1558,laurence game
1559,simak ali
1560,claire l shovlin
1561,rosaline macharia
1562,paul mireji
1563,edwin murungi
1564,grace murilla
1565,alan christoffels
1566,serap aksoy
1567,daniel masiga
1568,seho park
1569,jung hyun yoon
1570,joohyuk sohn
1571,hyung seok park
1572,hee jung moon
1573,min jung kim
1574,eunkyung kim
1575,seung il kim
1576,byeongwoo park
1577,jiaan teng
1578,sangang wu
1579,jiaxin chen
1580,qiang li
1581,fang peng
1582,zhou zhu
1583,jian qin
1584,zhenyu he
1585,bryan j vonasek
1586,francis bajunirwe
1587,laura e jacobson
1588,leonidas twesigye
1589,james dahm
1590,monica j grant
1591,ajay k sethi
1592,james h conway
1593,wenjing gong
1594,liyan zhu
1595,ya hao
1596,libo zhang
1597,lin yang
1598,tiejian luo
1599,simon j s cameron
1600,keir e lewis
1601,sharon a huws
1602,wanchang lin
1603,matthew j hegarty
1604,paul d lewis
1605,luis a j mur
1606,justin a pachebat
1607,zuzanna kazior
1608,sarah j willis
1609,marcus moberg
1610,william apró
1611,josé a l calbet
1612,hanschrister holmberg
1613,eva blomstrand
1614,patrick hörnschemeyer
1615,viktoria liss
1616,ralf heermann
1617,kirsten jung
1618,sabine hunke
1619,roy altman
1620,sooyeol lim
1621,r grant steen
1622,vinod dasa
1623,enio rodrigues vasques
1624,jose eduardo monteiro cunha
1625,ana maria mendonca coelho
1626,sandra n sampietre
1627,rosely antunes patzina
1628,emilio elias abdo
1629,helena b nader
1630,ivarne l s tersariol
1631,marcelo andrade lima
1632,carlos m g godoy
1633,tiago rodrigues
1634,eleazar chaib
1635,luiz a c d’albuquerque
1636,enrung chiang
1637,hsiaoli ma
1638,jungpan wang
1639,chienlin liu
1640,tainhsiung chen
1641,shihchieh hung
1642,zbyněk straňák
1643,simona feyereislova
1644,marcela černá
1645,jana kollárová
1646,jaroslav feyereisl
1647,chris maltman
1648,graham walter
1649,vladimir yurkov
1650,maria teresa garzagonzalez
1651,daniel barboza perez
1652,augusto vazquez rodriguez
1653,domingo ixcoatl garciagutierrez
1654,xristo zarate
1655,maria elena cantú cardenas
1656,ludwing ilytch urracabotello
1657,ulrico javier lopezchuken
1658,alberto ludovico trevinotorres
1659,felipe de jesus cerinocórdoba
1660,pavel medinaruiz
1661,juan francisco villarrealchiu
1662,jose ruben moronesramirez
1663,chihyung chiu
1664,kuowei yeh
1665,gigin lin
1666,menghan chiang
1667,shuchen yang
1668,weiju chao
1669,tsungchieh yao
1670,minghan tsai
1671,manchin hua
1672,suiling liao
1673,shenhao lai
1674,meiling cheng
1675,jinglong huang
1676,juan f vega
1677,ernesto vicentealique
1678,rafael núñezramírez
1679,yang wang
1680,javier martínezsalazar
1681,jeffrey lane
1682,andre verani
1683,mai hijazi
1684,erin hurley
1685,amy hagopian
1686,nicole judice
1687,ron macinnis
1688,sallie sanford
1689,sarah zelek
1690,aaron katz
1691,heng guo
1692,jiaming liu
1693,jingyu zhang
1694,rulin ma
1695,yusong ding
1696,mei zhang
1697,jia he
1698,shangzhi xu
1699,shugang li
1700,yizhong yan
1701,lati mu
1702,dongsheng rui
1703,qiang niu
1704,shuxia guo
1705,alex j bartholomew
1706,eleonora m lad
1707,dingcai cao
1708,michael bach
1709,elizabeth t cirulli
1710,trond reitan
1711,anders nielsen
1712,jessica h leibler
1713,jeanne a jordan
1714,kirsten brownstein
1715,lina lander
1716,lance b price
1717,melissa j perry
1718,rebecca a nebel
1719,dejian zhao
1720,erika pedrosa
1721,jill kirschen
1722,herbert m lachman
1723,deyou zheng
1724,brett s abrahams
1725,kiranpreet kaur
1726,peder andreas jansen
1727,vidar teis aspehaug
1728,tor einar horsberg
1729,robert bertram miller ii
1730,anwar sadek
1731,alvaro rodriguez
1732,mariano iannuzzi
1733,carla giai
1734,john m senko
1735,chelsea n monty
1736,violeta moyaalvarez
1737,michael osei mireku
1738,pierre ayotte
1739,michel cot
1740,florence bodeaulivinec
1741,françois taulemesse
1742,jacques le gouis
1743,david gouache
1744,yves gibon
1745,vincent allard
1746,zhongjian shen
1747,jie hu
1748,kazuhiro shiizaki
1749,makoto kuroo
1750,james s malter
1751,yujuan fan
1752,xuesong li
1753,yu zhang
1754,xiaofang fan
1755,ning zhang
1756,hui zheng
1757,yuping song
1758,chunfang shen
1759,jiayi shen
1760,fengdong ren
1761,jialin yang
1762,thomas arbogast
1763,abdelmouttalib ouagazzal
1764,claire chevalier
1765,maksym kopanitsa
1766,nurudeen afinowi
1767,eugenia migliavacca
1768,belinda s cowling
1769,mariechristine birling
1770,mariefrance champy
1771,alexandre reymond
1772,yann herault
1773,corinne laliberté
1774,sandra dunn
1775,catherine pound
1776,nadia sourial
1777,abdool s yasseen iii
1778,david millar
1779,ruth rennicks white
1780,mark walker
1781,thierry lacazemasmonteil
1782,joost le feber
1783,stelina tzafi pavlidou
1784,niels erkamp
1785,michel j a m van putten
1786,jeannette hofmeijer
1787,jaisri jagannadham
1788,hitesh kumar jaiswal
1789,stuti agrawal
1790,kamal rawal
1791,jifan zhou
1792,chialin lee
1793,kueian li
1794,yunghsuan tien
1795,suling yeh
1796,byoung ho choi
1797,han ro
1798,eul sik jung
1799,ae jin kim
1800,jae hyun chang
1801,hyun hee lee
1802,wookyung chung
1803,ji yong jung
1804,céline bonnyaud
1805,nicolas roche
1806,angele van hamme
1807,djamel bensmail
1808,didier pradon
1809,paul ardin
1810,fei peng
1811,michael mangan
1812,konstantinos lagogiannis
1813,barbara webb
1814,dinender k singla
1815,reetu singla
1816,jingtao lu
1817,michaelrock goldsmith
1818,christopher m grulke
1819,daniel t chang
1820,raina d brooks
1821,jeremy a leonard
1822,martin b phillips
1823,ethan d hypes
1824,matthew j fair
1825,rogelio tornerovelez
1826,jeffre johnson
1827,curtis c dary
1828,yumei tan
1829,guangliang ding
1830,jieli chen
1831,michael chopp
1832,lian li
1833,tao yan
1834,qingjiang li
1835,chengcheng cui
1836,siamak p n davarani
1837,quan jiang
1838,aaffien c reijne
1839,jolita ciapaite
1840,theo h van dijk
1841,rick havinga
1842,eddy a van der zee
1843,albert k groen
1844,dirkjan reijngoud
1845,barbara m bakker
1846,gertjan van dijk
1847,nath zungsontiporn
1848,raquel r tello
1849,guangxiang zhang
1850,brooks i mitchell
1851,matthew budoff
1852,kalpana j kallianpur
1853,beau k nakamoto
1854,sheila m keating
1855,philip j norris
1856,lishomwa c ndhlovu
1857,scott a souza
1858,cecilia m shikuma
1859,dominic c chow
1860,fidele ngabo
1861,mercy mvundura
1862,lauren gazley
1863,maurice gatera
1864,celse rugambwa
1865,eugene kayonga
1866,yvette tuyishime
1867,jeanne niyibaho
1868,jason m mwenda
1869,philippe donnen
1870,philippe lepage
1871,agnes binagwaho
1872,deborah atherly
1873,despina chatziharalambous
1874,vasiliki lygirou
1875,agnieszka latosinska
1876,konstantinos stravodimos
1877,antonia vlahou
1878,vera jankowski
1879,jerome zoidakis
1880,juan mielgoayuso
1881,raquel apariciougarriza
1882,adrián castillo
1883,emma ruiz
1884,josé manuel ávila
1885,javier arancetabatrina
1886,ángel gil
1887,rosa m ortega
1888,lluis serramajem
1889,gregorio varelamoreiras
1890,marcela gonzálezgross
1891,andreas gunter bach
1892,bettinamaria taute
1893,nansalmaa baasai
1894,andreas wienke
1895,hans jonas meyer
1896,dominik schramm
1897,alexey surov
1898,roberta mastrantonio
1899,manuela cervelli
1900,stefano pietropaoli
1901,paolo mariottini
1902,marco colasanti
1903,tiziana persichini
1904,andrew chay
1905,ilaria zamparo
1906,andreas koschinski
1907,manuela zaccolo
1908,kim t blackwell
1909,sook min hwang
1910,tae yeon jeon
1911,soyoung yoo
1912,ji hye kim
1913,ben kang
1914,yon ho choe
1915,haeyon cho
1916,jung sun kim
1917,chiachou wu
1918,borsen chen
1919,stephen z levine
1920,itzhak levav
1921,rinat yoffe
1922,yifat becher
1923,inna pugachova
1924,jianqiang mo
1925,wen zhang
1926,dongyan zhong
1927,hao xu
1928,lan wang
1929,jia yu
1930,zongping luo
1931,zikria saleem
1932,hamid saeed
1933,mobasher ahmad
1934,mahrukh yousaf
1935,hafsa binte hassan
1936,ayesha javed
1937,nida anees
1938,sonu maharjan
1939,iching lee
1940,eva e chen
1941,chiahung tsai
1942,naishing yen
1943,arbee l p chen
1944,weichieh lin
1945,kerstin schäfer
1946,herman kosasih
1947,bachti alisjahbana
1948,nurhayati
1949,quirijn de mast
1950,irani f rudiman
1951,susana widjaja
1952,ungke antonjaya
1953,harli novriani
1954,nugroho h susanto
1955,hadi jusuf
1956,andre van der ven
1957,charmagne g beckett
1958,patrick j blair
1959,timothy h burgess
1960,maya williams
1961,kevin r porter
1962,tamara fernándezmarcelo
1963,andrés sánchezpernaute
1964,irene pascua
1965,carmen de juan
1966,jacqueline head
1967,antoniojosé torresgarcía
1968,pilar iniesta
1969,sara shimoni
1970,iris bar
1971,valery meledin
1972,estela derazne
1973,gera gandelman
1974,jacob george
1975,julien cattel
1976,rupinder kaur
1977,patricia gibert
1978,julien martinez
1979,antoine fraimout
1980,francis jiggins
1981,thibault andrieux
1982,stefanos siozios
1983,gianfranco anfora
1984,wolfgang miller
1985,omar rotastabelli
1986,laurence mouton
1987,francesca toia
1988,simona buccheri
1989,ampelio anfosso
1990,francesco moschella
1991,francesco dieli
1992,serena meraviglia
1993,adriana cordova
1994,rainer roehe
1995,richard j dewhurst
1996,carolanne duthie
1997,john a rooke
1998,nest mckain
1999,dave w ross
2000,jimmy j hyslop
2001,anthony waterhouse
2002,tom c freeman
2003,mick watson
2004,r john wallace
2005,jungsik kim
2006,xiaoyuan he
2007,bernardo orr
2008,gordana wutz
2009,victoria hill
2010,janmichael peters
2011,duane a compton
2012,todd waldman
2013,oystein eikrem
2014,christian beisland
2015,karin hjelle
2016,arnar flatberg
2017,andreas scherer
2018,lea landolt
2019,trude skogstrand
2020,sabine leh
2021,vidar beisvag
2022,hanspeter marti
2023,juan m fernandezcosta
2024,beatriz llamusi
2025,ariadna bargiela
2026,miren zulaica
2027,m carmen alvarezabril
2028,manuel perezalonso
2029,adolfo lopez de munain
2030,arturo lopezcastel
2031,ruben artero
2032,netta mäkinen
2033,mervi aavikko
2034,tuomas heikkinen
2035,minna taipale
2036,jussi taipale
2037,riitta koivistokorander
2038,ralf bützow
2039,pia vahteristo
2040,jin a choi
2041,jungsub kim
2042,hyun jin jeong
2043,jin ah lee
2044,chan kee park
2045,nathaniel r smilowitz
2046,gil a maduro jr
2047,iryna v lobach
2048,yu chen
2049,harmony r reynolds
2050,he zhao
2051,chengzhi hu
2052,di zhang
2053,huijuan liu
2054,jiuhui qu
2055,karen sugden
2056,terrie e moffitt
2057,lauriane pinto
2058,richie poulton
2059,benjamin s williams
2060,avshalom caspi
2061,michael k stehling
2062,enric guenther
2063,paul mikus
2064,nina klein
2065,liel rubinsky
2066,boris rubinsky
2067,fangjiao song
2068,kewu zeng
2069,lixi liao
2070,qian yu
2071,pengfei tu
2072,xuemei wang
2073,rebekah l bullard
2074,jaclyn williams
2075,shahid karim
2076,grazia lovero
2077,elisa borghi
2078,stella balbino
2079,daniela cirasola
2080,osvalda de giglio
2081,federica perdoni
2082,giuseppina caggiano
2083,giulia morace
2084,maria teresa montagna
2085,sallyanne mortlock
2086,mehar s khatkar
2087,peter williamson
2088,sandrine louis
2089,rewatimukund tappu
2090,antje dammsmachado
2091,daniel h huson
2092,stephan c bischoff
2093,anne rietz
2094,dino p petrov
2095,matthew bartolowits
2096,marsha desmet
2097,v jo davisson
2098,elliot j androphy
2099,bidya prasad pant
2100,ramesh c bhatta
2101,j s p chaudhary
2102,suresh awasthi
2103,sailesh mishra
2104,shekhar sharma
2105,puja a cuddapah
2106,sarah e gwyn
2107,nicole e stoller
2108,diana l martin
2109,jeremy d keenan
2110,thomas m lietman
2111,bruce d gaynor
2112,nolan p banish
2113,summer m burdick
2114,katherine r moyer
2115,julia klaczko
2116,emma sherratt
2117,eleonore z f setz
2118,alwin schierenberg
2119,margaretha c minnaard
2120,rogier m hopstaken
2121,alma c van de pol
2122,berna d l broekhuizen
2123,niek j de wit
2124,johannes b reitsma
2125,saskia f van vugt
2126,aleida w graffelman
2127,hasse melbye
2128,timothy h rainer
2129,johann steurer
2130,anette holm
2131,ralph gonzales
2132,geertjan dinant
2133,joris a h de groot
2134,theo j m verheij
2135,jane li
2136,moshe olshansky
2137,francis r carbone
2138,joel z ma
2139,a teklemariam
2140,e f hodsontole
2141,n d reeves
2142,n p costen
2143,g cooper
2144,robert carroll
2145,chris metcalfe
2146,sarah steeg
2147,neil m davies
2148,jayne cooper
2149,nav kapur
2150,david gunnell
2151,antonio rodríguezponcelas
2152,xavier mundettudurí
2153,sonia miravetjiménez
2154,aina casellas
2155,joan f barrotde la puente
2156,josep franchnadal
2157,gabriel collde tuero
2158,celeste m karch
2159,lubov a ezerskiy
2160,sarah bertelsen
2161,alzheimer’s disease genetics consortium adgc
2162,alison m goate
2163,ailing hsu
2164,kunhsien chou
2165,yiping chao
2166,hsinya fan
2167,changwei w wu
2168,jyhhorng chen
2169,bastian o sabel
2170,kristijan buric
2171,nora karara
2172,kolja m thierfelder
2173,julien dinkel
2174,wieland h sommer
2175,felix g meinel
2176,xiaoqing li
2177,ning ma
2178,xingang li
2179,bo wang
2180,shusen sun
2181,feng gao
2182,dapeng mo
2183,ligang song
2184,xuan sun
2185,lian liu
2186,xingquan zhao
2187,yilong wang
2188,yongjun wang
2189,zhigang zhao
2190,zhongrong miao
2191,richard p laura
2192,david dong
2193,wanda f reynolds
2194,richard a maki
2195,naoki fukui
2196,taku oshima
2197,takeshi ueda
2198,naotake ogasawara
2199,toru tobe
2200,régis vivien
2201,franck lejzerowicz
2202,jan pawlowski
2203,lin he
2204,xiaohong pan
2205,zhihui dou
2206,peng huang
2207,xin zhou
2208,zhihang peng
2209,jinlei zheng
2210,jiafeng zhang
2211,jiezhe yang
2212,yun xu
2213,lin chen
2214,jianmin jiang
2215,ning wang
2216,yunhai tu
2217,luna ding
2218,jiao zhang
2219,wencan wu
2220,rawlance ndejjo
2221,trasias mukama
2222,angele musabyimana
2223,david musoke
2224,nathalie daude
2225,inyoul lee
2226,taekkyun kim
2227,christopher janus
2228,john paul glaves
2229,hristina gapeshina
2230,jing yang
2231,brian d sykes
2232,george a carlson
2233,leroy e hood
2234,david westaway
2235,bicheng zhu
2236,jichao wang
2237,longhui zhao
2238,zhixin sun
2239,steven e brauth
2240,yezhong tang
2241,jianguo cui
2242,masahiko sugimoto
2243,atsushi ichio
2244,mineo kondo
2245,ting wang
2246,zhao ren
2247,ying ding
2248,zhou fang
2249,zhe sun
2250,matthew l macdonald
2251,robert a sweet
2252,jieru wang
2253,wei chen
2254,bo hyon yun
2255,seung joo chon
2256,young sik choi
2257,sihyun cho
2258,byung seok lee
2259,seok kyo seo
2260,kate m o’brien
2261,matthew w nonnenmann
2262,sungbae kim
2263,okhwa kang
2264,youngseob lee
