Id,Label,timeset,componentnumber,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,modularity_class,clustering,triangles,eigencentrality
6902,,,1,4,8,20,0.122117,0.144249,0,0,0.606761,0,0.002484,0.002484,24,1,6,0.070926
1704,,,1,2,4,21,0.118423,0.137376,0,0,3.819444,0,0.000348,0.000348,24,1,1,0.036384
1845,,,1,4,40,21,0.118976,0.138779,80676.768519,0.017851,0.173611,0.003099,0.000361,0.000361,24,0.333333,2,0.045484
2149,,,1,4,8,21,0.117214,0.136601,0,0,0.366109,0,0.000437,0.000437,24,1,6,0.048468
2150,,,1,7,14,21,0.117686,0.139809,170715.941422,0.037773,0.111704,0.004219,0.000455,0.000455,24,0.428571,9,0.078953
2151,,,1,4,8,21,0.117214,0.136601,0,0,0.366109,0,0.000437,0.000437,24,1,6,0.048468
2152,,,1,4,8,21,0.117214,0.136601,0,0,0.366109,0,0.000437,0.000437,24,1,6,0.048468
2234,,,1,15,34,21,0.121338,0.145202,186271.411029,0.041215,0.02419,0.000997,0.000534,0.000534,32,0.228571,24,0.141043
2608,,,1,1,2,21,0.116768,0.134449,0,0,25,0,0.00031,0.00031,24,0,0,0.02544
4313,,,1,3,36,21,0.118971,0.138613,77670.768519,0.017186,0.934579,0.016061,0.000358,0.000358,24,0.666667,2,0.044067
5293,,,1,3,6,21,0.12123,0.140682,0,0,0.645756,0,0.00039,0.00039,24,1,3,0.03935
5294,,,1,7,14,20,0.128072,0.150679,288797.218521,0.0639,0.091121,0.005823,0.000443,0.000443,24,0.428571,9,0.063181
5295,,,1,3,6,21,0.12123,0.140682,0,0,0.645756,0,0.00039,0.00039,24,1,3,0.03935
6366,,,1,4,8,21,0.119382,0.139886,0,0,0.558565,0,0.000452,0.000452,32,1,6,0.066291
6367,,,1,4,8,21,0.119382,0.139886,0,0,0.558565,0,0.000452,0.000452,32,1,6,0.066291
8457,,,1,2,4,21,0.116772,0.134616,0,0,0.925926,0,0.000343,0.000343,24,1,1,0.029695
8458,,,1,2,4,21,0.116772,0.134616,0,0,0.925926,0,0.000343,0.000343,24,1,1,0.029695
12257,,,1,1,2,21,0.116768,0.134449,0,0,25,0,0.00031,0.00031,24,0,0,0.02544
993,,,1,2,4,25,0.083826,0.092678,0,0,1.178571,0,0,0,17,1,1,0.010014
994,,,1,3,8,25,0.083856,0.093316,6.5,0.000001,0.454277,0.000001,0,0,17,0.666667,2,0.014747
995,,,1,11,26,24,0.09149,0.104745,189857.666901,0.042008,0.017563,0.000738,0.000001,0.000001,17,0.090909,5,0.033456
2954,,,1,5,10,25,0.084447,0.095585,127200.633567,0.028145,0.147321,0.004146,0,0,17,0.4,4,0.022966
2955,,,1,2,4,25,0.084133,0.093737,0,0,1.71875,0,0,0,17,1,1,0.011317
3102,,,1,2,4,25,0.083826,0.092678,0,0,0.846154,0,0,0,17,1,1,0.009181
3103,,,1,2,4,25,0.083826,0.092678,0,0,0.846154,0,0,0,17,1,1,0.009181
3985,,,1,1,4,25,0.083823,0.092512,0,0,11,0,0,0,17,0,0,0.006773
7604,,,1,2,4,23,0.099715,0.113435,189840.433567,0.042005,3.173077,0.133284,0.000013,0.000013,17,0,0,0.019076
12258,,,1,2,4,25,0.083826,0.092678,0,0,0.846154,0,0,0,17,1,1,0.009181
12259,,,1,2,4,25,0.083826,0.092678,0,0,0.846154,0,0,0,17,1,1,0.009181
1002,,,1,5,14,24,0.087428,0.099468,3004,0.000665,0.188764,0.000125,0,0,9,0.6,6,0.03679
1003,,,1,7,14,24,0.087433,0.099801,12012,0.002658,0.098522,0.000262,0,0,9,0.428571,9,0.044247
1004,,,1,5,12,24,0.087428,0.099468,3004,0.000665,0.188764,0.000125,0,0,9,0.6,6,0.03679
1005,,,1,20,44,23,0.09577,0.113781,235108.067309,0.052021,0.010955,0.00057,0.000003,0.000003,9,0.147368,28,0.128218
4526,,,1,3,6,25,0.080405,0.088912,0,0,0.454545,0,0,0,9,1,3,0.014676
4527,,,1,3,6,25,0.080405,0.088912,0,0,0.454545,0,0,0,9,1,3,0.014676
5451,,,1,4,8,25,0.080412,0.089189,0,0,0.28,0,0,0,9,1,6,0.018139
5452,,,1,4,8,25,0.080412,0.089189,0,0,0.28,0,0,0,9,1,6,0.018139
5453,,,1,4,8,25,0.080412,0.089189,0,0,0.28,0,0,0,9,1,6,0.018139
5454,,,1,4,8,25,0.080412,0.089189,0,0,0.28,0,0,0,9,1,6,0.018139
2055,,,1,14,28,22,0.104265,0.12237,266453.962096,0.058956,0.023791,0.001403,0.000014,0.000014,9,0.230769,21,0.099906
3717,,,1,4,8,24,0.08741,0.09897,0,0,0.333333,0,0,0,9,1,6,0.034079
3718,,,1,4,8,24,0.08741,0.09897,0,0,0.333333,0,0,0,9,1,6,0.034079
3719,,,1,5,12,24,0.087413,0.099136,1.5,0,0.153846,0,0,0,9,0.7,7,0.037363
3720,,,1,4,8,24,0.08741,0.09897,0,0,0.333333,0,0,0,9,1,6,0.034079
5819,,,1,4,8,24,0.08741,0.09897,0,0,0.3125,0,0,0,9,1,6,0.033328
5820,,,1,4,8,24,0.08741,0.09897,0,0,0.3125,0,0,0,9,1,6,0.033328
5821,,,1,4,8,24,0.08741,0.09897,0,0,0.3125,0,0,0,9,1,6,0.033328
5822,,,1,4,8,24,0.08741,0.09897,0,0,0.3125,0,0,0,9,1,6,0.033328
8238,,,1,8,16,23,0.095059,0.109435,552.359104,0.000122,0.088832,0.000011,0.000005,0.000005,9,0.5,14,0.070716
10199,,,1,4,8,23,0.095047,0.10877,0,0,0.503597,0,0.000002,0.000002,9,1,6,0.048015
10200,,,1,4,8,23,0.095047,0.10877,0,0,0.503597,0,0.000002,0.000002,9,1,6,0.048015
11850,,,1,8,16,24,0.089598,0.105419,176924.110233,0.039147,0.085227,0.003336,0,0,9,0.428571,12,0.070417
11851,,,1,4,8,24,0.088171,0.101189,0,0,0.37037,0,0,0,9,1,6,0.03891
11852,,,1,4,8,24,0.088171,0.101189,0,0,0.37037,0,0,0,9,1,6,0.03891
11853,,,1,4,8,24,0.088171,0.101189,0,0,0.37037,0,0,0,9,1,6,0.03891
11885,,,1,2,4,24,0.087405,0.098637,0,0,2,0,0,0,9,1,1,0.023582
1322,,,1,8,16,22,0.092469,0.106016,12012,0.002658,0.069343,0.000184,0.000001,0.000001,21,0.428571,12,0.047968
3810,,,1,7,20,21,0.105475,0.123852,41897.935713,0.00927,0.111052,0.00103,0.000008,0.000008,21,0.571429,12,0.063926
3813,,,1,7,20,21,0.105475,0.123852,41897.935713,0.00927,0.111052,0.00103,0.000008,0.000008,21,0.571429,12,0.063926
8053,,,1,3,6,22,0.092443,0.104963,0,0,0.463415,0,0.000001,0.000001,21,1,3,0.024942
8054,,,1,3,6,22,0.092443,0.104963,0,0,0.463415,0,0.000001,0.000001,21,1,3,0.024942
8055,,,1,3,6,22,0.092443,0.104963,0,0,0.463415,0,0.000001,0.000001,21,1,3,0.024942
8279,,,1,4,8,22,0.092458,0.105351,0,0,0.368932,0,0.000001,0.000001,21,1,6,0.035017
8280,,,1,4,8,22,0.092458,0.105351,0,0,0.368932,0,0.000001,0.000001,21,1,6,0.035017
8281,,,1,4,8,22,0.092458,0.105351,0,0,0.368932,0,0.000001,0.000001,21,1,6,0.035017
9093,,,1,3,6,22,0.092443,0.104963,0,0,0.463415,0,0.000001,0.000001,21,1,3,0.024942
9094,,,1,3,6,22,0.092443,0.104963,0,0,0.463415,0,0.000001,0.000001,21,1,3,0.024942
9095,,,1,3,6,22,0.092443,0.104963,0,0,0.463415,0,0.000001,0.000001,21,1,3,0.024942
9960,,,1,4,8,22,0.095664,0.109789,0,0,0.42492,0,0.000002,0.000002,21,1,6,0.039764
9961,,,1,4,8,22,0.095664,0.109789,0,0,0.42492,0,0.000002,0.000002,21,1,6,0.039764
3259,,,1,10,24,20,0.118047,0.138255,263077.889168,0.058209,0.040108,0.002335,0.007018,0.007018,3,0.288889,13,0.062676
8771,,,1,4,8,20,0.1156,0.132201,0,0,0.336538,0,0.006545,0.006545,3,1,6,0.031703
8772,,,1,4,8,20,0.1156,0.132201,0,0,0.336538,0,0.006545,0.006545,3,1,6,0.031703
8773,,,1,4,8,20,0.1156,0.132201,0,0,0.336538,0,0.006545,0.006545,3,1,6,0.031703
1120,,,1,1,2,19,0.12245,0.140947,0,0,21,0,0.006027,0.006027,18,0,0,0.033977
2051,,,1,14,32,19,0.127675,0.153927,251621.990227,0.055674,0.023509,0.001309,0.011063,0.011063,18,0.208791,19,0.148424
4060,,,1,11,24,19,0.129724,0.154413,189099.759331,0.041841,0.048103,0.002013,0.01297,0.01297,18,0.363636,20,0.151866
4061,,,1,14,32,19,0.129244,0.15312,102268.792838,0.022628,0.0281,0.000636,0.015277,0.015277,18,0.318681,29,0.172308
4062,,,1,4,8,19,0.127702,0.149688,0,0,0.917577,0,0.010399,0.010399,18,1,6,0.095761
5632,,,1,4,12,19,0.127071,0.150649,0,0,0.917577,0,0.009797,0.009797,18,1,6,0.095535
6145,,,1,8,16,19,0.127724,0.150353,1708.236045,0.000378,0.112272,0.000042,0.013487,0.013487,18,0.607143,17,0.135841
7022,,,1,11,24,19,0.127491,0.150285,86821.382664,0.01921,0.047065,0.000904,0.013373,0.013373,18,0.381818,21,0.143994
7023,,,1,4,8,19,0.126006,0.147352,0,0,0.766805,0,0.010267,0.010267,18,1,6,0.090461
8105,,,1,3,10,19,0.126669,0.148304,0,0,0.958904,0,0.007585,0.007585,18,1,3,0.058736
8106,,,1,10,26,19,0.132853,0.160979,323741.806661,0.071632,0.05625,0.004029,0.008629,0.008629,34,0.311111,14,0.154012
8107,,,1,5,14,19,0.126723,0.148969,29970,0.006631,0.174274,0.001156,0.007731,0.007731,18,0.4,4,0.065343
1084,,,1,4,8,30,0.062735,0.072254,0,0,0.285714,0,0,0,22,1,6,0.020294
1085,,,1,4,8,30,0.062735,0.072254,0,0,0.285714,0,0,0,22,1,6,0.020294
1086,,,1,4,8,30,0.062735,0.072254,0,0,0.285714,0,0,0,22,1,6,0.020294
1087,,,1,4,8,30,0.062735,0.072254,0,0,0.285714,0,0,0,22,1,6,0.020294
1096,,,1,4,8,18,0.115712,0.135279,0,0,0.357143,0,0.00012,0.00012,5,1,6,0.06741
1097,,,1,4,8,18,0.115712,0.135279,0,0,0.357143,0,0.00012,0.00012,5,1,6,0.06741
1098,,,1,4,8,18,0.115712,0.135279,0,0,0.357143,0,0.00012,0.00012,5,1,6,0.06741
1354,,,1,12,24,18,0.117479,0.140092,282422.596406,0.062489,0.023986,0.001499,0.000134,0.000134,42,0.212121,14,0.109502
1355,,,1,4,8,18,0.116352,0.136496,0,0,0.546358,0,0.000123,0.000123,42,1,6,0.077147
1356,,,1,4,8,18,0.116352,0.136496,0,0,0.546358,0,0.000123,0.000123,42,1,6,0.077147
1357,,,1,11,22,18,0.116383,0.13766,21012,0.004649,0.034742,0.000162,0.000133,0.000133,42,0.272727,15,0.101185
2161,,,1,4,8,18,0.11541,0.134271,0,0,0.319149,0,0.00012,0.00012,5,1,6,0.064463
2162,,,1,4,8,18,0.11541,0.134271,0,0,0.319149,0,0.00012,0.00012,5,1,6,0.064463
2163,,,1,4,8,18,0.11541,0.134271,0,0,0.319149,0,0.00012,0.00012,5,1,6,0.064463
2164,,,1,4,8,18,0.11541,0.134271,0,0,0.319149,0,0.00012,0.00012,5,1,6,0.064463
4471,,,1,8,16,18,0.115445,0.135158,12012,0.002658,0.070093,0.000186,0.000126,0.000126,5,0.428571,12,0.081468
4472,,,1,4,8,18,0.115427,0.134493,0,0,0.379747,0,0.00012,0.00012,5,1,6,0.067765
4473,,,1,4,8,18,0.115427,0.134493,0,0,0.379747,0,0.00012,0.00012,5,1,6,0.067765
4474,,,1,4,8,18,0.115427,0.134493,0,0,0.379747,0,0.00012,0.00012,5,1,6,0.067765
9606,,,1,3,6,18,0.115405,0.134105,0,0,0.47619,0,0.000106,0.000106,5,1,3,0.054782
9607,,,1,3,6,18,0.115405,0.134105,0,0,0.47619,0,0.000106,0.000106,5,1,3,0.054782
9608,,,1,3,6,18,0.115405,0.134105,0,0,0.47619,0,0.000106,0.000106,5,1,3,0.054782
12216,,,1,4,8,18,0.11541,0.134271,0,0,0.319149,0,0.00012,0.00012,5,1,6,0.064463
12217,,,1,4,8,18,0.11541,0.134271,0,0,0.319149,0,0.00012,0.00012,5,1,6,0.064463
12218,,,1,4,8,18,0.11541,0.134271,0,0,0.319149,0,0.00012,0.00012,5,1,6,0.064463
12219,,,1,4,8,18,0.11541,0.134271,0,0,0.319149,0,0.00012,0.00012,5,1,6,0.064463
12277,,,1,3,6,17,0.125475,0.149705,0,0,0.866142,0,0.000454,0.000454,34,1,3,0.149835
12278,,,1,3,6,17,0.125475,0.149705,0,0,0.866142,0,0.000454,0.000454,34,1,3,0.149835
5969,,,1,4,8,24,0.089906,0.099483,0,0,0.285714,0,0.000002,0.000002,14,1,6,0.018017
5970,,,1,4,8,24,0.089906,0.099483,0,0,0.285714,0,0.000002,0.000002,14,1,6,0.018017
5971,,,1,4,8,24,0.089906,0.099483,0,0,0.285714,0,0.000002,0.000002,14,1,6,0.018017
5972,,,1,4,8,24,0.089906,0.099483,0,0,0.285714,0,0.000002,0.000002,14,1,6,0.018017
1105,,,1,5,10,25,0.078073,0.086611,15010,0.003321,0.223602,0.000743,0,0,38,0.6,6,0.029446
1106,,,1,5,16,26,0.072435,0.079275,12012.333333,0.002658,0.146341,0.000389,0,0,38,0.5,5,0.016818
4563,,,1,6,18,25,0.080912,0.091111,2792.996828,0.000618,0.145631,0.00009,0,0,38,0.666667,10,0.039006
4565,,,1,6,14,25,0.080912,0.091111,2792.996828,0.000618,0.145631,0.00009,0,0,38,0.666667,10,0.039006
8602,,,1,9,26,24,0.084649,0.095808,16934.853904,0.003747,0.066288,0.000248,0.000001,0.000001,38,0.444444,16,0.055961
8603,,,1,4,8,25,0.078063,0.086223,0,0,0.387931,0,0,0,38,1,6,0.026193
4893,,,1,4,14,27,0.067549,0.072915,0.333333,0,0.223881,0,0,0,38,0.833333,5,0.01241
10576,,,1,4,12,27,0.067549,0.072915,0.333333,0,0.223881,0,0,0,38,0.833333,5,0.01241
10577,,,1,3,6,27,0.067547,0.072749,0,0,0.47619,0,0,0,38,1,3,0.010147
12558,,,1,3,6,27,0.067547,0.072749,0,0,0.47619,0,0,0,38,1,3,0.010147
1111,,,1,4,8,27,0.056949,0.062871,0,0,0.28,0,0,0,16,1,6,0.016854
1112,,,1,4,8,27,0.056949,0.062871,0,0,0.28,0,0,0,16,1,6,0.016854
1113,,,1,4,8,27,0.056949,0.062871,0,0,0.28,0,0,0,16,1,6,0.016854
1114,,,1,7,14,26,0.060383,0.068376,12012,0.002658,0.096154,0.000256,0,0,16,0.428571,9,0.034466
1115,,,1,4,8,27,0.056949,0.062871,0,0,0.28,0,0,0,16,1,6,0.016854
4255,,,1,7,14,26,0.060408,0.068874,74550,0.016495,0.104987,0.001732,0,0,16,0.428571,9,0.038424
1144,,,1,4,8,26,0.072888,0.081333,0,0,0.375,0,0,0,19,1,6,0.029295
1145,,,1,6,14,26,0.072892,0.081666,3004,0.000665,0.117647,0.000078,0,0,19,0.6,9,0.034525
1146,,,1,12,24,25,0.078606,0.090735,35976,0.00796,0.041454,0.00033,0,0,19,0.272727,18,0.097541
1147,,,1,4,8,26,0.072888,0.081333,0,0,0.375,0,0,0,19,1,6,0.029295
1148,,,1,6,14,26,0.072892,0.081666,3004,0.000665,0.117647,0.000078,0,0,19,0.6,9,0.034525
1433,,,1,3,6,27,0.067944,0.074367,0,0,0.5,0,0,0,19,1,3,0.014518
1434,,,1,3,6,27,0.067944,0.074367,0,0,0.5,0,0,0,19,1,3,0.014518
2746,,,1,6,16,26,0.072892,0.081666,2002,0.000443,0.142857,0.000063,0,0,19,0.733333,11,0.038526
2747,,,1,6,16,26,0.072892,0.081666,2002,0.000443,0.142857,0.000063,0,0,19,0.733333,11,0.038526
2748,,,1,6,16,26,0.072892,0.081666,2002,0.000443,0.142857,0.000063,0,0,19,0.733333,11,0.038526
6082,,,1,10,32,25,0.078602,0.090402,2303,0.00051,0.06611,0.000034,0,0,19,0.511111,23,0.108795
7358,,,1,13,32,24,0.085228,0.099533,95247.283333,0.021075,0.036713,0.000774,0.000001,0.000001,19,0.346154,27,0.125428
9854,,,1,12,32,25,0.078606,0.090735,12791.783333,0.00283,0.038576,0.000109,0,0,19,0.348485,23,0.109966
10779,,,1,4,8,26,0.072888,0.081333,0,0,0.428571,0,0,0,19,1,6,0.031467
11818,,,1,6,16,25,0.078594,0.089737,764.583333,0.000169,0.252427,0.000043,0,0,19,0.8,12,0.079686
10886,,,1,4,8,23,0.084781,0.094889,0,0,0.285714,0,0,0,20,1,6,0.020144
10887,,,1,4,8,23,0.084781,0.094889,0,0,0.285714,0,0,0,20,1,6,0.020144
10888,,,1,4,8,23,0.084781,0.094889,0,0,0.285714,0,0,0,20,1,6,0.020144
10889,,,1,4,8,23,0.084781,0.094889,0,0,0.285714,0,0,0,20,1,6,0.020144
1154,,,1,3,6,20,0.102488,0.114131,0,0,0.411765,0,0.000011,0.000011,34,1,3,0.012596
1155,,,1,3,6,20,0.102488,0.114131,0,0,0.411765,0,0.000011,0.000011,34,1,3,0.012596
1156,,,1,7,14,19,0.114178,0.131516,9012,0.001994,0.082286,0.000164,0.000095,0.000095,34,0.428571,9,0.047708
1157,,,1,3,6,20,0.102488,0.114131,0,0,0.411765,0,0.000011,0.000011,34,1,3,0.012596
7883,,,1,8,16,19,0.114183,0.131682,12012,0.002658,0.071267,0.000189,0.000097,0.000097,34,0.428571,12,0.053339
12533,,,1,4,8,19,0.114165,0.131017,0,0,0.397476,0,0.000092,0.000092,34,1,6,0.040456
12534,,,1,4,8,19,0.114165,0.131017,0,0,0.397476,0,0.000092,0.000092,34,1,6,0.040456
1191,,,1,7,16,24,0.084941,0.095818,4491,0.000994,0.095694,0.000095,0.000001,0.000001,35,0.571429,12,0.037036
1192,,,1,4,8,24,0.084934,0.095319,0,0,0.393258,0,0.000001,0.000001,35,1,6,0.02611
1193,,,1,10,22,24,0.084963,0.096649,31473,0.006964,0.04521,0.000315,0.000001,0.000001,35,0.333333,15,0.04873
1194,,,1,7,14,23,0.092771,0.106837,47856,0.010589,0.109689,0.001161,0.000006,0.000006,35,0.428571,9,0.044268
1195,,,1,4,8,24,0.084934,0.095319,0,0,0.393258,0,0.000001,0.000001,35,1,6,0.02611
11427,,,1,4,8,25,0.078317,0.086601,0,0,0.336538,0,0,0,35,1,6,0.022921
11428,,,1,4,8,25,0.078317,0.086601,0,0,0.336538,0,0,0,35,1,6,0.022921
11429,,,1,4,8,25,0.078317,0.086601,0,0,0.336538,0,0,0,35,1,6,0.022921
4591,,,1,7,14,25,0.078336,0.087433,12012,0.002658,0.087464,0.000232,0,0,35,0.428571,9,0.030355
13019,,,1,5,10,25,0.078332,0.0871,6010,0.00133,0.126888,0.000169,0,0,35,0.4,4,0.021528
13020,,,1,3,6,25,0.078328,0.086768,0,0,0.752688,0,0,0,35,1,3,0.018188
3307,,,1,12,26,22,0.102081,0.120264,124786.5,0.027611,0.022644,0.000625,0.000045,0.000045,35,0.181818,12,0.058168
10615,,,1,3,6,23,0.092726,0.105673,0,0,0.903226,0,0.000005,0.000005,35,1,3,0.023704
10616,,,1,7,14,23,0.092771,0.106864,47856,0.010589,0.11046,0.00117,0.000006,0.000006,35,0.428571,9,0.045847
1205,,,1,17,36,21,0.103234,0.119783,137304.226158,0.03038,0.01452,0.000441,0.000403,0.000403,38,0.176471,24,0.092753
1206,,,1,4,8,22,0.093586,0.104472,0,0,0.309091,0,0.000054,0.000054,38,1,6,0.027903
1207,,,1,4,8,22,0.093586,0.104472,0,0,0.309091,0,0.000054,0.000054,38,1,6,0.027903
1208,,,1,4,8,22,0.093586,0.104472,0,0,0.309091,0,0.000054,0.000054,38,1,6,0.027903
1209,,,1,4,8,22,0.093586,0.104472,0,0,0.309091,0,0.000054,0.000054,38,1,6,0.027903
6085,,,1,4,8,22,0.093586,0.104472,0,0,0.356287,0,0.000056,0.000056,38,1,6,0.031103
6086,,,1,7,16,22,0.093606,0.105192,10.5,0.000002,0.099634,0,0.00007,0.00007,38,0.571429,12,0.04705
6087,,,1,4,8,22,0.093586,0.104472,0,0,0.356287,0,0.000056,0.000056,38,1,6,0.031103
6088,,,1,4,8,22,0.093586,0.104472,0,0,0.356287,0,0.000056,0.000056,38,1,6,0.031103
8227,,,1,6,14,20,0.114144,0.132814,70585.728447,0.015618,0.162902,0.002544,0.001563,0.001563,18,0.6,9,0.057082
8229,,,1,6,14,20,0.114144,0.132814,70585.728447,0.015618,0.162902,0.002544,0.001563,0.001563,18,0.6,9,0.057082
9222,,,1,5,10,22,0.094876,0.10745,85915.238008,0.01901,0.146162,0.002779,0.000048,0.000048,38,0.4,4,0.031336
9421,,,1,8,16,22,0.093609,0.105359,12012,0.002658,0.073457,0.000195,0.000059,0.000059,38,0.428571,12,0.046885
9422,,,1,4,8,22,0.093597,0.104694,0,0,0.433515,0,0.000056,0.000056,38,1,6,0.033936
9423,,,1,4,8,22,0.093597,0.104694,0,0,0.433515,0,0.000056,0.000056,38,1,6,0.033936
10564,,,1,3,6,21,0.102842,0.116354,0,0,0.85,0,0.000336,0.000336,18,1,3,0.029534
13406,,,1,3,6,22,0.093898,0.105244,0,0,0.562914,0,0.000047,0.000047,38,1,3,0.023076
13407,,,1,3,6,22,0.093898,0.105244,0,0,0.562914,0,0.000047,0.000047,38,1,3,0.023076
1240,,,1,8,16,31,0.054733,0.060559,12012,0.002658,0.069767,0.000185,0,0,38,0.428571,12,0.034317
1241,,,1,4,8,32,0.051897,0.056258,0,0,0.285714,0,0,0,38,1,6,0.017361
1242,,,1,4,8,32,0.051897,0.056258,0,0,0.285714,0,0,0,38,1,6,0.017361
1243,,,1,4,8,32,0.051897,0.056258,0,0,0.285714,0,0,0,38,1,6,0.017361
1244,,,1,4,8,32,0.051897,0.056258,0,0,0.285714,0,0,0,38,1,6,0.017361
8283,,,1,4,8,31,0.054729,0.059894,0,0,0.375,0,0,0,38,1,6,0.021786
8284,,,1,4,8,31,0.054729,0.059894,0,0,0.375,0,0,0,38,1,6,0.021786
8285,,,1,8,20,30,0.057887,0.064411,29970.333333,0.006631,0.066667,0.000442,0,0,38,0.392857,11,0.034359
8286,,,1,6,12,31,0.054731,0.060226,6010,0.00133,0.095238,0.000127,0,0,38,0.466667,7,0.025274
10205,,,1,2,4,24,0.09305,0.105048,0,0,0.8,0,0.000003,0.000003,14,1,1,0.010136
10206,,,1,2,4,24,0.09305,0.105048,0,0,0.8,0,0.000003,0.000003,14,1,1,0.010136
12546,,,1,4,8,24,0.097304,0.111467,0,0,0.333333,0,0.000006,0.000006,14,1,6,0.026293
12548,,,1,4,8,24,0.097304,0.111467,0,0,0.333333,0,0.000006,0.000006,14,1,6,0.026293
12549,,,1,4,8,24,0.097304,0.111467,0,0,0.333333,0,0.000006,0.000006,14,1,6,0.026293
5219,,,1,5,12,24,0.090376,0.101994,1.5,0,0.14359,0,0.000003,0.000003,14,0.7,7,0.020483
5220,,,1,4,8,24,0.090374,0.101827,0,0,0.29661,0,0.000003,0.000003,14,1,6,0.018376
5221,,,1,4,8,24,0.090374,0.101827,0,0,0.29661,0,0.000003,0.000003,14,1,6,0.018376
5222,,,1,4,8,24,0.090374,0.101827,0,0,0.29661,0,0.000003,0.000003,14,1,6,0.018376
8626,,,1,2,4,24,0.090368,0.101495,0,0,1.458333,0,0.000002,0.000002,14,1,1,0.010888
1249,,,1,12,30,30,0.061387,0.070968,12621.933333,0.002793,0.037419,0.000105,0,0,17,0.333333,22,0.081549
1250,,,1,4,8,31,0.057841,0.064574,0,0,0.379747,0,0,0,17,1,6,0.030782
1251,,,1,4,8,31,0.057841,0.064574,0,0,0.379747,0,0,0,17,1,6,0.030782
1252,,,1,5,14,30,0.061372,0.069527,1197.733333,0.000265,0.250237,0.000066,0,0,17,0.8,8,0.040208
1253,,,1,8,22,30,0.061377,0.070081,4199.733333,0.000929,0.079403,0.000074,0,0,17,0.5,14,0.053124
1416,,,1,9,26,29,0.065364,0.0758,12669.116667,0.002803,0.04901,0.000137,0,0,17,0.444444,16,0.065928
1418,,,1,5,16,30,0.061372,0.069527,2.083333,0,0.268657,0,0,0,17,0.9,9,0.042559
1419,,,1,5,16,30,0.061372,0.069527,2.083333,0,0.268657,0,0,0,17,0.9,9,0.042559
1420,,,1,10,28,29,0.065365,0.075966,15673.116667,0.003468,0.043894,0.000152,0,0,17,0.377778,17,0.068632
1956,,,1,4,8,31,0.057842,0.06463,0,0,0.379747,0,0,0,17,1,6,0.029752
1957,,,1,4,8,31,0.057842,0.06463,0,0,0.379747,0,0,0,17,1,6,0.029752
1958,,,1,5,10,31,0.057844,0.064796,3006,0.000665,0.117073,0.000078,0,0,17,0.6,6,0.031103
9703,,,1,11,24,29,0.065367,0.076133,27045.9,0.005984,0.03692,0.000221,0,0,17,0.272727,15,0.072344
1254,,,1,4,8,20,0.114439,0.130377,0,0,0.499567,0,0.0002,0.0002,45,1,6,0.049975
1255,,,1,11,32,19,0.124072,0.146442,69372.117715,0.015349,0.047119,0.000723,0.000363,0.000363,45,0.4,22,0.132398
1256,,,1,7,16,20,0.116469,0.134627,38175.246218,0.008447,0.1323,0.001118,0.000223,0.000223,45,0.571429,12,0.081036
1257,,,1,6,16,19,0.122112,0.142207,1007.616858,0.000223,0.189096,0.000042,0.00033,0.00033,45,0.733333,11,0.089827
2971,,,1,4,8,20,0.112298,0.128475,0,0,0.548259,0,0.000074,0.000074,45,1,6,0.053134
2972,,,1,6,16,20,0.112306,0.128808,1.333333,0,0.160361,0,0.000084,0.000084,45,0.733333,11,0.064644
3191,,,1,4,8,19,0.122102,0.141874,0,0,0.616987,0,0.000293,0.000293,45,1,6,0.075238
12618,,,1,4,8,20,0.112298,0.128475,0,0,0.443946,0,0.000058,0.000058,45,1,6,0.049647
12619,,,1,4,8,20,0.112298,0.128475,0,0,0.443946,0,0.000058,0.000058,45,1,6,0.049647
1319,,,1,4,8,23,0.084652,0.094211,0,0,0.285714,0,0,0,21,1,6,0.018928
1320,,,1,4,8,23,0.084652,0.094211,0,0,0.285714,0,0,0,21,1,6,0.018928
1321,,,1,4,8,23,0.084652,0.094211,0,0,0.285714,0,0,0,21,1,6,0.018928
1323,,,1,4,8,23,0.084652,0.094211,0,0,0.285714,0,0,0,21,1,6,0.018928
1887,,,1,2,4,19,0.105136,0.119263,0,0,0.857143,0,0.000014,0.000014,42,1,1,0.016643
1888,,,1,2,4,19,0.105136,0.119263,0,0,0.857143,0,0.000014,0.000014,42,1,1,0.016643
5954,,,1,2,4,19,0.105136,0.119263,0,0,0.857143,0,0.000014,0.000014,42,1,1,0.016643
5955,,,1,2,4,19,0.105136,0.119263,0,0,0.857143,0,0.000014,0.000014,42,1,1,0.016643
9994,,,1,4,10,19,0.106089,0.121918,0,0,0.365854,0,0.000018,0.000018,42,1,6,0.033808
9995,,,1,4,8,19,0.106089,0.121918,0,0,0.365854,0,0.000018,0.000018,42,1,6,0.033808
