Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,modularity_class,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,clustering,triangles,eigencentrality
3085,,,11,22,24,0.092866,0.106642,21012,0.000001,0.000001,1,1,0.000234,0.032221,0.000008,0.272727,15,0.059605
3086,,,4,8,24,0.092846,0.105478,0,0.000001,0.000001,1,1,0,0.377451,0,1,6,0.037513
2723,,,3,6,1,1,1,0,0,0,475,0,0,0.333333,0,1,3,0.007127
2724,,,3,6,1,1,1,0,0,0,475,0,0,0.333333,0,1,3,0.007127
2725,,,3,6,1,1,1,0,0,0,475,0,0,0.333333,0,1,3,0.007127
2726,,,3,6,1,1,1,0,0,0,475,0,0,0.333333,0,1,3,0.007127
2727,,,5,16,1,1,1,0.25,0,0,476,0,0,0.181818,0,0.9,9,0.019703
2728,,,4,8,2,0.833333,0.9,0,0,0,476,0,0,0.3125,0,1,6,0.016624
2729,,,5,16,1,1,1,0.25,0,0,476,0,0,0.181818,0,0.9,9,0.019703
2730,,,5,16,1,1,1,0.25,0,0,476,0,0,0.181818,0,0.9,9,0.019703
2731,,,5,16,1,1,1,0.25,0,0,476,0,0,0.181818,0,0.9,9,0.019703
10376,,,4,8,2,0.833333,0.9,0,0,0,476,0,0,0.3125,0,1,6,0.016624
2732,,,4,8,1,1,1,0,0,0,477,0,0,0.25,0,1,6,0.012906
2733,,,4,8,1,1,1,0,0,0,477,0,0,0.25,0,1,6,0.012906
2734,,,4,8,1,1,1,0,0,0,477,0,0,0.25,0,1,6,0.012906
2735,,,4,8,1,1,1,0,0,0,477,0,0,0.25,0,1,6,0.012906
2736,,,4,8,1,1,1,0,0,0,477,0,0,0.25,0,1,6,0.012906
2739,,,6,12,1,1,1,8,0,0,478,0,0,0.083333,0,0.466667,7,0.01766
2740,,,2,4,2,0.6,0.666667,0,0,0,478,0,0,0.75,0,1,1,0.006203
2741,,,2,4,2,0.6,0.666667,0,0,0,478,0,0,0.75,0,1,1,0.006203
5337,,,4,8,2,0.75,0.833333,0,0,0,478,0,0,0.272727,0,1,6,0.014301
5338,,,4,8,2,0.75,0.833333,0,0,0,478,0,0,0.272727,0,1,6,0.014301
5339,,,4,8,2,0.75,0.833333,0,0,0,478,0,0,0.272727,0,1,6,0.014301
5340,,,4,8,2,0.75,0.833333,0,0,0,478,0,0,0.272727,0,1,6,0.014301
2743,,,4,10,1,1,1,0,0,0,479,0,0,0.25,0,1,6,0.012906
2744,,,4,10,1,1,1,0,0,0,479,0,0,0.25,0,1,6,0.012906
13337,,,4,8,1,1,1,0,0,0,479,0,0,0.25,0,1,6,0.012906
13338,,,4,8,1,1,1,0,0,0,479,0,0,0.25,0,1,6,0.012906
13339,,,4,8,1,1,1,0,0,0,479,0,0,0.25,0,1,6,0.012906
2745,,,4,8,27,0.067946,0.074533,0,0,0,1,44,0,0.333333,0,1,6,0.022463
2749,,,4,8,27,0.067946,0.074533,0,0,0,1,44,0,0.333333,0,1,6,0.022463
2754,,,5,10,2,0.692308,0.777778,8,0,0,480,0,0,0.106667,0,0.6,6,0.01851
2755,,,4,8,2,0.642857,0.722222,0,0,0,480,0,0,0.30303,0,1,6,0.017239
2756,,,4,8,2,0.642857,0.722222,0,0,0,480,0,0,0.30303,0,1,6,0.017239
2757,,,4,8,2,0.642857,0.722222,0,0,0,480,0,0,0.30303,0,1,6,0.017239
2758,,,8,16,2,0.9,0.944444,20,0,0,480,0,0,0.064103,0,0.428571,12,0.029586
11854,,,1,2,3,0.428571,0.481481,0,0,0,480,0,0,5,0,0,0,0.004013
7359,,,4,8,3,0.6,0.703704,0,0,0,480,0,0,0.285714,0,1,6,0.016722
7360,,,4,8,3,0.6,0.703704,0,0,0,480,0,0,0.285714,0,1,6,0.016722
7361,,,4,8,3,0.6,0.703704,0,0,0,480,0,0,0.285714,0,1,6,0.016722
7362,,,4,8,3,0.6,0.703704,0,0,0,480,0,0,0.285714,0,1,6,0.016722
2759,,,6,16,1,1,1,1.333333,0,0,481,0,0,0.125,0,0.733333,11,0.025138
2760,,,6,16,1,1,1,1.333333,0,0,481,0,0,0.125,0,0.733333,11,0.025138
2761,,,4,8,2,0.75,0.833333,0,0,0,481,0,0,0.333333,0,1,6,0.018604
2762,,,4,8,2,0.75,0.833333,0,0,0,481,0,0,0.333333,0,1,6,0.018604
2763,,,6,16,1,1,1,1.333333,0,0,481,0,0,0.125,0,0.733333,11,0.025138
8762,,,4,8,2,0.75,0.833333,0,0,0,481,0,0,0.333333,0,1,6,0.018604
8763,,,4,8,2,0.75,0.833333,0,0,0,481,0,0,0.333333,0,1,6,0.018604
2766,,,3,6,1,1,1,0,0,0,482,0,0,0.333333,0,1,3,0.007127
2767,,,3,6,1,1,1,0,0,0,482,0,0,0.333333,0,1,3,0.007127
2768,,,3,6,1,1,1,0,0,0,482,0,0,0.333333,0,1,3,0.007127
2769,,,3,6,1,1,1,0,0,0,482,0,0,0.333333,0,1,3,0.007127
2770,,,4,8,7,0.242188,0.349309,0,0,0,75,0,0,0.318182,0,1,6,0.020839
2771,,,7,16,6,0.306931,0.454839,40.5,0,0,75,0,0,0.102273,0,0.571429,12,0.038226
2772,,,4,8,7,0.242188,0.349309,0,0,0,75,0,0,0.318182,0,1,6,0.020839
2773,,,7,16,6,0.306931,0.454839,40.5,0,0,75,0,0,0.102273,0,0.571429,12,0.038226
2774,,,4,8,7,0.242188,0.349309,0,0,0,75,0,0,0.318182,0,1,6,0.020839
4615,,,4,8,6,0.298077,0.406452,0,0,0,75,0,0,0.463235,0,1,6,0.027953
2775,,,3,6,20,0.099943,0.111548,0,0.000006,0.000006,1,19,0,0.411765,0,1,3,0.011253
2776,,,3,6,20,0.099943,0.111548,0,0.000006,0.000006,1,19,0,0.411765,0,1,3,0.011253
2777,,,7,14,19,0.111029,0.128295,130495,0.000052,0.000052,1,19,0.001451,0.061224,0.000089,0.238095,5,0.034567
2778,,,3,6,20,0.099943,0.111548,0,0.000006,0.000006,1,19,0,0.411765,0,1,3,0.011253
10978,,,2,4,20,0.10007,0.112368,0,0.000005,0.000005,1,19,0,1.615385,0,1,1,0.012199
10994,,,2,4,19,0.110849,0.126477,0,0.000049,0.000049,1,19,0,1.615385,0,1,1,0.019662
2779,,,4,8,1,1,1,0,0,0,483,0,0,0.25,0,1,6,0.012906
2780,,,4,8,1,1,1,0,0,0,483,0,0,0.25,0,1,6,0.012906
2781,,,4,8,1,1,1,0,0,0,483,0,0,0.25,0,1,6,0.012906
2782,,,4,8,1,1,1,0,0,0,483,0,0,0.25,0,1,6,0.012906
2783,,,4,8,1,1,1,0,0,0,483,0,0,0.25,0,1,6,0.012906
2788,,,4,8,4,0.388889,0.52381,0,0,0,484,0,0,0.272727,0,1,6,0.014761
2789,,,4,8,4,0.388889,0.52381,0,0,0,484,0,0,0.272727,0,1,6,0.014761
2790,,,4,8,4,0.388889,0.52381,0,0,0,484,0,0,0.272727,0,1,6,0.014761
2791,,,6,12,3,0.538462,0.666667,40,0,0,484,0,0,0.1,0,0.466667,7,0.020868
2792,,,4,8,4,0.388889,0.52381,0,0,0,484,0,0,0.272727,0,1,6,0.014761
4801,,,2,4,3,0.466667,0.52381,0,0,0,484,0,0,1.5,0,1,1,0.009274
4802,,,6,12,2,0.636364,0.714286,48,0,0,484,0,0.000001,0.108108,0,0.466667,7,0.023265
3264,,,8,24,26,0.081338,0.095883,1431.566667,0,0,1,27,0.000016,0.08,0.000001,0.571429,16,0.072972
3265,,,4,8,26,0.08133,0.095218,0,0,0,1,27,0,0.48,0,1,6,0.049384
3266,,,4,8,26,0.08133,0.095218,0,0,0,1,27,0,0.48,0,1,6,0.049384
5789,,,6,16,26,0.081334,0.095551,1428.233333,0,0,1,27,0.000016,0.163265,0.000003,0.733333,11,0.061407
5790,,,4,8,27,0.075502,0.087666,0,0,0,1,27,0,0.413793,0,1,6,0.043442
5791,,,4,8,27,0.075502,0.087666,0,0,0,1,27,0,0.413793,0,1,6,0.043442
7979,,,4,8,26,0.08133,0.095218,0,0,0,1,27,0,0.464088,0,1,6,0.049058
7980,,,4,8,26,0.08133,0.095218,0,0,0,1,27,0,0.464088,0,1,6,0.049058
8926,,,4,8,26,0.08133,0.095218,0,0,0,1,27,0,0.571429,0,1,6,0.050938
5545,,,4,8,28,0.07075,0.082773,0,0,0,1,27,0,0.321429,0,1,6,0.027852
5547,,,4,8,28,0.07075,0.082773,0,0,0,1,27,0,0.321429,0,1,6,0.027852
5548,,,4,8,28,0.07075,0.082773,0,0,0,1,27,0,0.321429,0,1,6,0.027852
3975,,,4,8,22,0.109238,0.125395,0,0.000072,0.000072,1,10,0,0.450292,0,1,6,0.046332
3977,,,4,8,22,0.109238,0.125395,0,0.000072,0.000072,1,10,0,0.450292,0,1,6,0.046332
7845,,,4,8,23,0.100023,0.113263,0,0.000014,0.000014,1,10,0,0.304348,0,1,6,0.029248
7846,,,4,8,23,0.100023,0.113263,0,0.000014,0.000014,1,10,0,0.304348,0,1,6,0.029248
7847,,,4,8,23,0.100023,0.113263,0,0.000014,0.000014,1,10,0,0.304348,0,1,6,0.029248
7848,,,4,8,23,0.100023,0.113263,0,0.000014,0.000014,1,10,0,0.304348,0,1,6,0.029248
2802,,,3,6,2,0.714286,0.8,0,0,0,485,0,0,0.512821,0,1,3,0.010412
2803,,,5,16,1,1,1,1.833333,0,0,485,0,0,0.123711,0,0.6,6,0.014512
2804,,,4,12,2,0.833333,0.9,0.333333,0,0,485,0,0,0.234375,0,0.833333,5,0.012716
2805,,,5,16,1,1,1,1.833333,0,0,485,0,0,0.123711,0,0.6,6,0.014512
5198,,,2,4,2,0.625,0.7,0,0,0,485,0,0,1.25,0,1,1,0.007202
10900,,,3,6,2,0.714286,0.8,0,0,0,485,0,0,0.512821,0,1,3,0.010412
2806,,,3,8,1,1,1,0,0,0,486,0,0,0.333333,0,1,3,0.007127
2807,,,3,8,1,1,1,0,0,0,486,0,0,0.333333,0,1,3,0.007127
11460,,,3,6,1,1,1,0,0,0,486,0,0,0.333333,0,1,3,0.007127
11461,,,3,6,1,1,1,0,0,0,486,0,0,0.333333,0,1,3,0.007127
2808,,,3,6,1,1,1,0,0,0,487,0,0,0.333333,0,1,3,0.007127
2809,,,3,6,1,1,1,0,0,0,487,0,0,0.333333,0,1,3,0.007127
2810,,,3,6,1,1,1,0,0,0,487,0,0,0.333333,0,1,3,0.007127
2811,,,3,6,1,1,1,0,0,0,487,0,0,0.333333,0,1,3,0.007127
2812,,,4,8,1,1,1,0,0,0,488,0,0,0.25,0,1,6,0.012906
2813,,,4,8,1,1,1,0,0,0,488,0,0,0.25,0,1,6,0.012906
2814,,,4,8,1,1,1,0,0,0,488,0,0,0.25,0,1,6,0.012906
2815,,,4,8,1,1,1,0,0,0,488,0,0,0.25,0,1,6,0.012906
2816,,,4,8,1,1,1,0,0,0,488,0,0,0.25,0,1,6,0.012906
2817,,,4,8,27,0.07757,0.087685,0,0,0,1,28,0,0.352349,0,1,6,0.029198
2820,,,4,8,27,0.07757,0.087685,0,0,0,1,28,0,0.352349,0,1,6,0.029198
2821,,,4,8,27,0.07757,0.087685,0,0,0,1,28,0,0.352349,0,1,6,0.029198
4687,,,4,8,26,0.084044,0.096868,0,0.000002,0.000002,1,28,0,0.361446,0,1,6,0.033106
4688,,,4,8,26,0.084044,0.096868,0,0.000002,0.000002,1,28,0,0.361446,0,1,6,0.033106
4689,,,4,8,26,0.084044,0.096868,0,0.000002,0.000002,1,28,0,0.361446,0,1,6,0.033106
10467,,,4,8,27,0.07757,0.087685,0,0,0,1,28,0,0.306122,0,1,6,0.025989
10468,,,4,8,27,0.07757,0.087685,0,0,0,1,28,0,0.306122,0,1,6,0.025989
10469,,,4,8,27,0.07757,0.087685,0,0,0,1,28,0,0.306122,0,1,6,0.025989
10470,,,4,8,27,0.07757,0.087685,0,0,0,1,28,0,0.306122,0,1,6,0.025989
2822,,,4,8,3,0.479167,0.543478,0,0,0,489,0,0,0.410667,0,1,6,0.027175
2823,,,4,8,3,0.479167,0.543478,0,0,0,489,0,0,0.410667,0,1,6,0.027175
2824,,,7,14,2,0.589744,0.652174,126,0,0,489,0,0.000001,0.095641,0,0.428571,9,0.038733
2825,,,11,22,3,0.560976,0.695652,107,0,0,489,0,0.000001,0.035272,0,0.290909,16,0.052407
2826,,,8,16,3,0.522727,0.630435,49.5,0,0,489,0,0.000001,0.076846,0,0.464286,13,0.043025
3991,,,9,20,3,0.489362,0.623188,105,0,0,489,0,0.000001,0.046434,0,0.333333,12,0.036249
3992,,,3,6,3,0.433962,0.492754,0,0,0,489,0,0,0.567568,0,1,3,0.016603
3993,,,3,6,3,0.433962,0.492754,0,0,0,489,0,0,0.567568,0,1,3,0.016603
3683,,,7,14,4,0.425926,0.565217,14.5,0,0,489,0,0,0.087504,0,0.47619,10,0.035253
6513,,,4,8,4,0.383333,0.478261,0,0,0,489,0,0,0.297297,0,1,6,0.020795
6514,,,4,8,4,0.383333,0.478261,0,0,0,489,0,0,0.297297,0,1,6,0.020795
6515,,,4,8,4,0.383333,0.478261,0,0,0,489,0,0,0.297297,0,1,6,0.020795
6516,,,4,8,4,0.383333,0.478261,0,0,0,489,0,0,0.297297,0,1,6,0.020795
8033,,,3,6,4,0.396552,0.478261,0,0,0,489,0,0,0.587786,0,1,3,0.018472
8034,,,3,6,4,0.396552,0.478261,0,0,0,489,0,0,0.587786,0,1,3,0.018472
3680,,,4,8,4,0.377049,0.471014,0,0,0,489,0,0,0.325581,0,1,6,0.021462
3681,,,4,8,4,0.377049,0.471014,0,0,0,489,0,0,0.325581,0,1,6,0.021462
3682,,,4,8,4,0.377049,0.471014,0,0,0,489,0,0,0.325581,0,1,6,0.021462
2829,,,3,6,2,0.636364,0.714286,0,0,0,490,0,0,0.411765,0,1,3,0.010291
2830,,,3,6,2,0.636364,0.714286,0,0,0,490,0,0,0.411765,0,1,3,0.010291
2831,,,3,6,2,0.636364,0.714286,0,0,0,490,0,0,0.411765,0,1,3,0.010291
2832,,,7,14,1,1,1,12,0,0,490,0,0,0.071429,0,0.428571,9,0.022136
13130,,,4,8,2,0.7,0.785714,0,0,0,490,0,0,0.28,0,1,6,0.015313
13131,,,4,8,2,0.7,0.785714,0,0,0,490,0,0,0.28,0,1,6,0.015313
13132,,,4,8,2,0.7,0.785714,0,0,0,490,0,0,0.28,0,1,6,0.015313
13133,,,4,8,2,0.7,0.785714,0,0,0,490,0,0,0.28,0,1,6,0.015313
2833,,,1,2,1,1,1,0,0,0,491,0,0,1,0,0,0,0.00128
2834,,,1,2,1,1,1,0,0,0,491,0,0,1,0,0,0,0.00128
3711,,,5,10,19,0.106544,0.12236,6010,0.000019,0.000019,1,15,0.000067,0.113793,0.000008,0.4,4,0.026265
7955,,,3,6,19,0.106537,0.122027,0,0.000018,0.000018,1,15,0,0.533981,0,1,3,0.022911
7956,,,3,6,19,0.106537,0.122027,0,0.000018,0.000018,1,15,0,0.533981,0,1,3,0.022911
2839,,,5,16,2,0.857143,0.916667,0,0,0,492,0,0,0.230769,0,1,10,0.026407
2840,,,6,24,1,1,1,0.5,0,0,492,0,0,0.144928,0,0.866667,13,0.029933
2841,,,5,16,2,0.857143,0.916667,0,0,0,492,0,0,0.230769,0,1,10,0.026407
2842,,,6,24,1,1,1,0.5,0,0,492,0,0,0.144928,0,0.866667,13,0.029933
2843,,,6,16,1,1,1,0.5,0,0,492,0,0,0.144928,0,0.866667,13,0.029933
7103,,,6,16,1,1,1,0.5,0,0,492,0,0,0.144928,0,0.866667,13,0.029933
7102,,,4,8,2,0.75,0.833333,0,0,0,492,0,0,0.375,0,1,6,0.021584
2844,,,2,4,6,0.266234,0.320325,0,0,0,5,0,0,0.75,0,1,1,0.008022
2845,,,2,4,6,0.266234,0.320325,0,0,0,5,0,0,0.75,0,1,1,0.008022
2847,,,4,8,2,0.75,0.833333,0,0,0,493,0,0,0.272727,0,1,6,0.014301
2848,,,4,8,2,0.75,0.833333,0,0,0,493,0,0,0.272727,0,1,6,0.014301
2849,,,4,8,2,0.75,0.833333,0,0,0,493,0,0,0.272727,0,1,6,0.014301
2850,,,4,8,2,0.75,0.833333,0,0,0,493,0,0,0.272727,0,1,6,0.014301
2851,,,6,12,1,1,1,8,0,0,493,0,0,0.083333,0,0.466667,7,0.01766
3603,,,2,4,2,0.6,0.666667,0,0,0,493,0,0,0.75,0,1,1,0.006203
3604,,,2,4,2,0.6,0.666667,0,0,0,493,0,0,0.75,0,1,1,0.006203
2852,,,4,8,1,1,1,0,0,0,494,0,0,0.25,0,1,6,0.012906
2853,,,4,8,1,1,1,0,0,0,494,0,0,0.25,0,1,6,0.012906
2854,,,4,8,1,1,1,0,0,0,494,0,0,0.25,0,1,6,0.012906
2855,,,4,8,1,1,1,0,0,0,494,0,0,0.25,0,1,6,0.012906
2856,,,4,8,1,1,1,0,0,0,494,0,0,0.25,0,1,6,0.012906
2857,,,7,16,2,0.666667,0.75,10.5,0,0,495,0,0,0.104439,0,0.571429,12,0.039569
2858,,,7,16,3,0.56,0.702381,4.5,0,0,495,0,0,0.095694,0,0.571429,12,0.036666
2859,,,10,24,2,0.777778,0.857143,36,0,0,495,0,0,0.046281,0,0.4,18,0.050527
2860,,,4,8,3,0.5,0.595238,0,0,0,495,0,0,0.393258,0,1,6,0.025708
2861,,,4,8,3,0.5,0.595238,0,0,0,495,0,0,0.393258,0,1,6,0.025708
3793,,,8,16,2,0.7,0.785714,40,0,0,495,0,0,0.071721,0,0.428571,12,0.038953
6953,,,4,8,2,0.583333,0.642857,0,0,0,495,0,0,0.404624,0,1,6,0.026277
6954,,,4,8,2,0.583333,0.642857,0,0,0,495,0,0,0.404624,0,1,6,0.026277
8994,,,4,8,3,0.5,0.595238,0,0,0,495,0,0,0.336538,0,1,6,0.023074
8995,,,4,8,3,0.5,0.595238,0,0,0,495,0,0,0.336538,0,1,6,0.023074
8996,,,4,8,3,0.5,0.595238,0,0,0,495,0,0,0.336538,0,1,6,0.023074
2862,,,2,4,1,1,1,0,0,0,496,0,0,0.5,0,1,1,0.003491
2863,,,2,4,1,1,1,0,0,0,496,0,0,0.5,0,1,1,0.003491
2864,,,2,4,1,1,1,0,0,0,496,0,0,0.5,0,1,1,0.003491
2865,,,2,4,1,1,1,0,0,0,497,0,0,0.5,0,1,1,0.003491
2866,,,2,4,1,1,1,0,0,0,497,0,0,0.5,0,1,1,0.003491
2867,,,2,4,1,1,1,0,0,0,497,0,0,0.5,0,1,1,0.003491
2870,,,4,8,22,0.101297,0.114991,0,0.00012,0.00012,1,37,0,0.325581,0,1,6,0.0324
2871,,,4,8,22,0.101297,0.114991,0,0.00012,0.00012,1,37,0,0.325581,0,1,6,0.0324
2872,,,4,8,22,0.101297,0.114991,0,0.00012,0.00012,1,37,0,0.325581,0,1,6,0.0324
2873,,,4,10,2,0.833333,0.9,1,0,0,498,0,0,0.208333,0,0.666667,4,0.012122
2874,,,4,12,2,0.833333,0.9,0.333333,0,0,498,0,0,0.241935,0,0.833333,5,0.012635
2875,,,4,12,2,0.833333,0.9,0.333333,0,0,498,0,0,0.241935,0,0.833333,5,0.012635
2876,,,5,16,1,1,1,2.333333,0,0,498,0,0,0.126316,0,0.6,6,0.014376
6004,,,2,4,2,0.625,0.7,0,0,0,498,0,0,1.111111,0,1,1,0.006729
3886,,,3,6,2,0.714286,0.8,0,0,0,498,0,0,0.47619,0,1,3,0.009997
2877,,,4,8,2,0.642857,0.722222,0,0,0,499,0,0,0.321429,0,1,6,0.018757
2878,,,6,14,2,0.75,0.833333,3,0,0,499,0,0,0.109091,0,0.6,9,0.024095
2879,,,4,8,2,0.642857,0.722222,0,0,0,499,0,0,0.321429,0,1,6,0.018757
2880,,,4,8,2,0.642857,0.722222,0,0,0,499,0,0,0.321429,0,1,6,0.018757
2881,,,9,20,1,1,1,21,0,0,499,0,0,0.043011,0,0.333333,12,0.03143
10267,,,3,6,2,0.6,0.666667,0,0,0,499,0,0,0.545455,0,1,3,0.014196
10268,,,3,6,2,0.6,0.666667,0,0,0,499,0,0,0.545455,0,1,3,0.014196
6216,,,3,6,2,0.6,0.666667,0,0,0,499,0,0,0.428571,0,1,3,0.012037
6217,,,3,6,2,0.6,0.666667,0,0,0,499,0,0,0.428571,0,1,3,0.012037
6218,,,3,6,2,0.6,0.666667,0,0,0,499,0,0,0.428571,0,1,3,0.012037
2882,,,4,8,1,1,1,0,0,0,500,0,0,0.25,0,1,6,0.012906
2883,,,4,8,1,1,1,0,0,0,500,0,0,0.25,0,1,6,0.012906
2884,,,4,8,1,1,1,0,0,0,500,0,0,0.25,0,1,6,0.012906
2885,,,4,8,1,1,1,0,0,0,500,0,0,0.25,0,1,6,0.012906
2886,,,4,8,1,1,1,0,0,0,500,0,0,0.25,0,1,6,0.012906
2887,,,3,8,1,1,1,2,0,0,501,0,0,0.166667,0,0.333333,1,0.004997
2888,,,1,4,2,0.6,0.666667,0,0,0,501,0,0,3,0,0,0,0.00211
9398,,,2,4,2,0.75,0.833333,0,0,0,501,0,0,0.6,0,1,1,0.003912
9399,,,2,4,2,0.75,0.833333,0,0,0,501,0,0,0.6,0,1,1,0.003912
2889,,,4,8,1,1,1,0,0,0,502,0,0,0.25,0,1,6,0.012906
2890,,,4,8,1,1,1,0,0,0,502,0,0,0.25,0,1,6,0.012906
2891,,,4,8,1,1,1,0,0,0,502,0,0,0.25,0,1,6,0.012906
2892,,,4,8,1,1,1,0,0,0,502,0,0,0.25,0,1,6,0.012906
2893,,,4,8,1,1,1,0,0,0,502,0,0,0.25,0,1,6,0.012906
2894,,,2,4,1,1,1,0,0,0,503,0,0,0.5,0,1,1,0.003491
2895,,,2,4,1,1,1,0,0,0,503,0,0,0.5,0,1,1,0.003491
2896,,,2,4,1,1,1,0,0,0,503,0,0,0.5,0,1,1,0.003491
2898,,,2,4,1,1,1,0,0,0,504,0,0,0.5,0,1,1,0.003491
2899,,,2,4,1,1,1,0,0,0,504,0,0,0.5,0,1,1,0.003491
2900,,,2,4,1,1,1,0,0,0,504,0,0,0.5,0,1,1,0.003491
2901,,,2,8,1,1,1,0,0,0,505,0,0,0.5,0,1,1,0.003491
2902,,,2,8,1,1,1,0,0,0,505,0,0,0.5,0,1,1,0.003491
2903,,,2,8,1,1,1,0,0,0,505,0,0,0.5,0,1,1,0.003491
2904,,,4,8,1,1,1,0,0,0,506,0,0,0.25,0,1,6,0.012906
2905,,,4,8,1,1,1,0,0,0,506,0,0,0.25,0,1,6,0.012906
2906,,,4,8,1,1,1,0,0,0,506,0,0,0.25,0,1,6,0.012906
2907,,,4,8,1,1,1,0,0,0,506,0,0,0.25,0,1,6,0.012906
2908,,,4,8,1,1,1,0,0,0,506,0,0,0.25,0,1,6,0.012906
2909,,,3,6,1,1,1,0,0,0,507,0,0,0.333333,0,1,3,0.007127
2910,,,3,6,1,1,1,0,0,0,507,0,0,0.333333,0,1,3,0.007127
2911,,,3,6,1,1,1,0,0,0,507,0,0,0.333333,0,1,3,0.007127
2912,,,3,6,1,1,1,0,0,0,507,0,0,0.333333,0,1,3,0.007127
2913,,,1,4,1,1,1,0,0,0,508,0,0,1,0,0,0,0.00128
2914,,,1,4,1,1,1,0,0,0,508,0,0,1,0,0,0,0.00128
2915,,,4,8,3,0.5,0.611111,0,0,0,509,0,0,0.285714,0,1,6,0.017144
2916,,,8,16,2,0.75,0.833333,32,0,0,509,0,0,0.066667,0,0.428571,12,0.032831
2917,,,4,8,3,0.5,0.611111,0,0,0,509,0,0,0.285714,0,1,6,0.017144
2918,,,4,8,3,0.5,0.611111,0,0,0,509,0,0,0.285714,0,1,6,0.017144
2919,,,4,8,3,0.5,0.611111,0,0,0,509,0,0,0.285714,0,1,6,0.017144
9957,,,8,16,2,0.75,0.833333,32,0,0,509,0,0,0.066667,0,0.428571,12,0.032831
11882,,,4,8,2,0.6,0.666667,0,0,0,509,0,0,0.333333,0,1,6,0.020364
11883,,,4,8,2,0.6,0.666667,0,0,0,509,0,0,0.333333,0,1,6,0.020364
11884,,,4,8,2,0.6,0.666667,0,0,0,509,0,0,0.333333,0,1,6,0.020364
2920,,,4,8,1,1,1,0,0,0,510,0,0,0.25,0,1,6,0.012906
2921,,,4,8,1,1,1,0,0,0,510,0,0,0.25,0,1,6,0.012906
2922,,,4,8,1,1,1,0,0,0,510,0,0,0.25,0,1,6,0.012906
2923,,,4,8,1,1,1,0,0,0,510,0,0,0.25,0,1,6,0.012906
2924,,,4,8,1,1,1,0,0,0,510,0,0,0.25,0,1,6,0.012906
2927,,,1,2,1,1,1,0,0,0,511,0,0,1,0,0,0,0.00128
2928,,,1,2,1,1,1,0,0,0,511,0,0,1,0,0,0,0.00128
2932,,,4,8,1,1,1,0,0,0,512,0,0,0.25,0,1,6,0.012906
2933,,,4,8,1,1,1,0,0,0,512,0,0,0.25,0,1,6,0.012906
2934,,,4,8,1,1,1,0,0,0,512,0,0,0.25,0,1,6,0.012906
2935,,,4,8,1,1,1,0,0,0,512,0,0,0.25,0,1,6,0.012906
2936,,,4,8,1,1,1,0,0,0,512,0,0,0.25,0,1,6,0.012906
8118,,,6,12,21,0.091454,0.103083,15010,0.000001,0.000001,1,15,0.000167,0.131579,0.000022,0.466667,7,0.028123
2942,,,2,4,9,0.202643,0.261534,0,0,0,121,0,0,0.714286,0,1,1,0.005815
2943,,,5,10,8,0.251366,0.351346,88,0,0,121,0,0.000001,0.115862,0,0.4,4,0.016996
2944,,,2,4,9,0.202643,0.261534,0,0,0,121,0,0,0.714286,0,1,1,0.005815
4134,,,4,8,8,0.25,0.340476,45,0,0,121,0,0.000001,0.149148,0,0.5,3,0.014942
11846,,,7,14,7,0.317241,0.444255,240,0,0,121,0,0.000003,0.097403,0,0.428571,9,0.038847
12745,,,3,6,8,0.248649,0.329607,0,0,0,121,0,0,0.562249,0,1,3,0.01374
4700,,,7,14,3,0.566667,0.676471,52,0,0,186,0,0.000001,0.080863,0,0.428571,9,0.028291
4701,,,3,6,3,0.5,0.558824,0,0,0,186,0,0,0.578512,0,1,3,0.016199
4702,,,3,6,3,0.5,0.558824,0,0,0,186,0,0,0.578512,0,1,3,0.016199
7317,,,3,6,3,0.447368,0.519608,0,0,0,186,0,0,0.434783,0,1,3,0.013434
7318,,,3,6,3,0.447368,0.519608,0,0,0,186,0,0,0.434783,0,1,3,0.013434
7319,,,3,6,3,0.447368,0.519608,0,0,0,186,0,0,0.434783,0,1,3,0.013434
2948,,,2,4,1,1,1,0,0,0,513,0,0,0.5,0,1,1,0.003491
2949,,,2,6,1,1,1,0,0,0,513,0,0,0.5,0,1,1,0.003491
2950,,,2,6,1,1,1,0,0,0,513,0,0,0.5,0,1,1,0.003491
2951,,,2,4,1,1,1,0,0,0,514,0,0,0.5,0,1,1,0.003491
2952,,,2,4,1,1,1,0,0,0,514,0,0,0.5,0,1,1,0.003491
2953,,,2,4,1,1,1,0,0,0,514,0,0,0.5,0,1,1,0.003491
8624,,,3,6,26,0.078185,0.087285,0,0,0,1,13,0,0.526316,0,1,3,0.014878
8625,,,3,6,26,0.078185,0.087285,0,0,0,1,13,0,0.526316,0,1,3,0.014878
2956,,,1,2,1,1,1,0,0,0,515,0,0,1,0,0,0,0.00128
2957,,,1,2,1,1,1,0,0,0,515,0,0,1,0,0,0,0.00128
2961,,,1,2,1,1,1,0,0,0,516,0,0,1,0,0,0,0.00128
2962,,,1,2,1,1,1,0,0,0,516,0,0,1,0,0,0,0.00128
2967,,,2,4,1,1,1,0,0,0,517,0,0,0.5,0,1,1,0.003491
2968,,,2,4,1,1,1,0,0,0,517,0,0,0.5,0,1,1,0.003491
